,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_identity_verified,latitude,longitude,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,has_availability,availability_90,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,log_price,bathroom_is_private,a few days or more,within a day,within a few hours,within an hour,Entire home/apt,Hotel room,Private room,Shared room,1Ο ΝΕΚΡΟΤΑΦΕΙΟ,ΑΓΙΟΣ ΕΛΕΥΘΕΡΙΟΣ,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,ΑΚΡΟΠΟΛΗ,ΑΜΠΕΛΟΚΗΠΟΙ,ΑΝΩ ΚΥΨΕΛΗ,ΑΝΩ ΠΑΤΗΣΙΑ,ΒΟΤΑΝΙΚΟΣ,ΓΚΑΖΙ,ΓΚΥΖΗ,ΓΟΥΒΑ,ΓΟΥΔΙ,ΕΛΛΗΝΟΡΩΣΩΝ,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,ΖΑΠΠΕΙΟ,ΘΗΣΕΙΟ,ΙΛΙΣΙΑ,ΚΕΡΑΜΕΙΚΟΣ,ΚΟΛΟΚΥΝΘΟΥ,ΚΟΛΩΝΑΚΙ,ΚΟΛΩΝΟΣ,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,ΚΥΨΕΛΗ,ΛΥΚΑΒΗΤΤΟΣ,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,ΝΕΑ ΚΥΨΕΛΗ,ΝΕΟΣ ΚΟΣΜΟΣ,ΝΙΡΒΑΝΑ,ΠΑΓΚΡΑΤΙ,ΠΑΤΗΣΙΑ,ΠΕΔΙΟ ΑΡΕΩΣ,ΠΕΝΤΑΓΩΝΟ,ΠΕΤΡΑΛΩΝΑ,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,ΠΟΛΥΓΩΝΟ,ΠΡΟΜΠΟΝΑ,ΡΗΓΙΛΛΗΣ,ΡΙΖΟΥΠΟΛΗ,ΣΕΠΟΛΙΑ,ΣΤΑΔΙΟ,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ
50,100.0,98.0,1,1.0,1,37.97698,23.710079999999998,5,1.0,3.0,3.0,23.22707847707848,25.0,2,30,1,41,240,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,0,0,3.84,3.2188758248682006,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,100.0,96.0,1,67.0,1,37.980129999999996,23.72354,8,2.0,2.0,2.0,21.221833721833715,72.0,2,1125,1,90,25,96.0,10.0,10.0,10.0,10.0,9.0,9.0,0,42,42,0,0,0.31,4.276666119016055,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,100.0,67.0,1,1.0,1,37.98904,23.73742,2,1.5,1.0,1.0,19.570901320901324,50.0,2,1125,1,89,31,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,0,0,0.47,3.912023005428146,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,100.0,100.0,1,3.0,1,37.9643,23.73658,2,1.0,1.0,1.0,20.054001554001555,22.0,2,10,1,88,104,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1,2,1,1,0,1.02,3.091042453358316,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,100.0,100.0,1,3.0,1,37.96464,23.734379999999998,6,1.0,2.0,3.0,19.43065268065268,60.0,2,20,1,0,57,95.0,10.0,10.0,10.0,10.0,10.0,10.0,0,2,1,1,0,0.56,4.0943445622221,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
55,100.0,100.0,0,1.0,1,37.963409999999996,23.72875,5,2.0,2.0,3.0,24.478243978243977,80.0,5,90,1,1,220,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,1,0,0,2.64,4.382026634673881,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,100.0,100.0,0,2.0,1,37.97385,23.715670000000003,5,1.0,2.0,2.0,20.289821289821287,55.0,5,30,1,32,120,94.0,10.0,9.0,10.0,10.0,10.0,9.0,1,2,1,1,0,1.26,4.007333185232471,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,100.0,96.0,0,2.0,1,37.96483,23.71825,8,1.0,2.0,5.0,22.137529137529135,42.0,2,30,1,90,287,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,2,2,0,0,2.84,3.7376696182833684,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,100.0,100.0,0,7.0,0,37.96755,23.75163,12,4.0,4.0,8.0,15.685508935508935,289.0,3,60,1,89,6,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,3,3,0,0,0.06,5.666426688112432,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60,100.0,91.0,0,9.0,1,37.99252,23.73112,8,1.0,2.0,8.0,11.521756021756024,41.0,2,1125,1,0,16,96.0,9.0,10.0,10.0,10.0,9.0,10.0,1,9,9,0,0,0.16,3.713572066704308,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
61,100.0,100.0,0,2.0,1,37.97338,23.71537,1,1.0,1.0,1.0,5.937257187257186,33.0,19,60,1,83,4,95.0,10.0,9.0,9.0,9.0,10.0,9.0,0,2,1,1,0,0.04,3.4965075614664802,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
62,100.0,100.0,1,0.0,1,38.01501,23.725820000000002,4,1.0,2.0,2.0,18.927544677544677,23.0,3,30,1,1,421,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1,2,2,0,0,4.17,3.1354942159291497,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,100.0,100.0,0,2.0,1,37.96808,23.72695,4,1.0,2.0,2.0,20.668026418026418,50.0,3,60,1,83,86,95.0,10.0,10.0,10.0,10.0,10.0,9.0,0,1,1,0,0,0.88,3.912023005428146,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,100.0,100.0,1,2.0,1,38.002590000000005,23.73281,2,1.0,1.0,1.0,19.23135198135198,45.0,2,1125,1,90,172,92.0,10.0,9.0,10.0,10.0,9.0,10.0,0,1,1,0,0,1.8,3.8066624897703196,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
65,100.0,100.0,1,12.0,1,37.9837,23.728839999999998,9,1.5,4.0,6.0,8.538655788655786,155.0,2,365,1,0,47,82.0,8.0,8.0,9.0,10.0,7.0,8.0,1,12,3,9,0,0.48,5.043425116919247,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,100.0,100.0,1,2.0,1,37.976620000000004,23.72362,2,1.0,1.0,1.0,22.383838383838384,72.0,2,1100,1,80,237,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,2,2,0,0,2.44,4.276666119016055,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,100.0,100.0,1,1.0,1,37.964290000000005,23.72194,4,1.0,1.0,2.0,17.66414141414141,63.0,3,90,1,90,74,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,0,0,0.77,4.143134726391533,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,100.0,50.0,0,1.0,0,37.98585,23.73353,3,1.0,1.0,2.0,13.143939393939396,50.0,3,200,1,89,28,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,0,0,0.47,3.912023005428146,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,100.0,100.0,0,2.0,1,37.97814,23.75388,6,1.0,2.0,2.0,21.519619269619266,70.0,2,1125,1,88,23,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,1,0,0,0.29,4.248495242049359,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,100.0,100.0,1,2.0,1,37.97401,23.73193,3,1.5,2.0,3.0,22.734848484848484,60.0,2,1125,1,6,276,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1,2,2,0,0,2.87,4.0943445622221,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,90.0,100.0,0,1.0,1,38.001459999999994,23.745739999999998,3,1.0,1.0,0.0,16.29351204351204,18.0,30,300,1,24,113,86.0,9.0,9.0,9.0,9.0,8.0,9.0,0,1,1,0,0,1.17,2.8903717578961645,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,100.0,100.0,1,3.0,1,37.9775,23.72543,2,1.0,1.0,1.0,10.328088578088579,35.0,3,60,1,82,357,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,3,3,0,0,3.68,3.5553480614894135,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,100.0,100.0,1,3.0,1,37.96986,23.7312,2,1.0,1.0,1.0,5.395881895881896,32.0,2,60,1,90,363,95.0,10.0,10.0,10.0,10.0,10.0,10.0,1,3,3,0,0,3.77,3.4657359027997265,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,100.0,96.0,1,67.0,1,37.9802,23.723570000000002,12,3.5,3.0,3.0,21.221833721833715,104.0,2,1125,1,90,23,97.0,9.0,10.0,10.0,10.0,10.0,10.0,0,42,42,0,0,0.25,4.6443908991413725,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,100.0,100.0,0,1.0,0,37.97911,23.74553,5,1.0,2.0,3.0,17.060800310800314,60.0,4,1125,1,89,32,91.0,9.0,9.0,10.0,10.0,10.0,9.0,0,1,1,0,0,0.33,4.0943445622221,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,96.0,99.0,1,22.0,1,37.976859999999995,23.746389999999998,6,1.5,3.0,4.0,20.395493395493396,140.0,2,1125,1,81,175,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,2,2,0,0,1.85,4.941642422609304,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,0.0,0.0,0,2.0,1,37.9809,23.75486,4,2.0,2.0,4.0,5.5190365190365185,65.0,2,600,1,90,12,97.0,9.0,9.0,10.0,10.0,10.0,9.0,0,1,1,0,0,0.14,4.174387269895637,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,100.0,73.0,0,1.0,1,37.986,23.71409,4,1.0,2.0,3.0,21.93006993006993,150.0,2,1125,1,0,32,97.0,10.0,10.0,10.0,10.0,9.0,9.0,0,1,1,0,0,0.34,5.0106352940962555,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,100.0,96.0,1,67.0,1,37.9802,23.723570000000002,16,4.0,4.0,2.0,21.221833721833715,144.0,2,1125,1,82,20,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,42,42,0,0,0.25,4.969813299576001,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,100.0,91.0,0,9.0,1,37.99463,23.729329999999997,8,1.5,3.0,9.0,18.66686091686092,41.0,2,365,1,0,21,90.0,9.0,9.0,9.0,10.0,7.0,9.0,1,9,9,0,0,0.23,3.713572066704308,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
81,100.0,100.0,1,1.0,1,37.96843,23.72644,4,1.0,1.0,2.0,22.777389277389275,60.0,1,1125,1,0,341,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,9,9,0,0,3.61,4.0943445622221,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,0.0,100.0,0,1.0,0,37.97697,23.72155,4,1.0,1.0,3.0,15.09770784770785,55.0,2,365,1,90,202,94.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,1,0,0,2.55,4.007333185232471,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,100.0,100.0,0,2.0,1,37.9683,23.734679999999997,3,1.0,1.0,1.0,18.846348096348095,27.0,1,30,1,89,715,94.0,10.0,9.0,10.0,10.0,10.0,10.0,1,1,1,0,0,7.61,3.295836866004329,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,100.0,96.0,1,3.0,1,37.96845,23.72873,2,1.0,1.0,1.0,22.303613053613052,35.0,2,1125,1,77,263,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,2,2,0,0,2.82,3.5553480614894135,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,0.0,60.0,1,2.0,1,37.99646,23.766,3,1.0,2.0,2.0,21.22455322455323,29.0,2,180,1,84,172,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,2,2,0,0,1.88,3.367295829986474,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,100.0,95.0,1,8.0,1,37.97266,23.729670000000002,6,2.5,2.0,4.0,21.128010878010876,169.0,2,30,1,22,220,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,7,7,0,0,2.53,5.1298987149230735,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,90.0,89.0,1,13.0,1,37.96824,23.73095,6,2.0,2.0,4.0,10.312548562548564,145.0,3,30,1,89,180,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,0,0,1.94,4.976733742420574,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,100.0,67.0,1,17.0,1,37.99875,23.73854,2,1.5,1.0,2.0,21.868881118881117,24.0,2,1125,1,90,151,96.0,10.0,10.0,10.0,10.0,9.0,10.0,0,5,3,2,0,1.62,3.1780538303479458,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,100.0,97.0,1,14.0,1,37.98103,23.71538,3,1.0,1.0,1.0,21.936091686091686,42.0,1,1125,1,90,178,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,5,5,0,0,1.94,3.7376696182833684,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,86.0,80.0,1,2.0,1,37.96525,23.739910000000002,2,1.0,1.0,1.0,18.08857808857809,25.0,3,1125,1,89,160,91.0,9.0,10.0,10.0,10.0,10.0,9.0,0,1,1,0,0,1.74,3.2188758248682006,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,100.0,100.0,0,41.0,1,37.994690000000006,23.72982,9,1.0,2.0,6.0,12.401709401709402,58.0,1,1125,1,85,206,85.0,9.0,9.0,9.0,9.0,8.0,9.0,1,40,40,0,0,2.24,4.060443010546419,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
92,100.0,96.0,0,2.0,1,37.99479,23.76513,6,1.5,2.0,3.0,21.91996891996892,50.0,1,28,1,0,269,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,2,1,1,0,2.97,3.912023005428146,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,100.0,100.0,1,0.0,1,38.01501,23.725820000000002,6,1.0,2.0,2.0,20.126068376068375,29.0,2,30,1,0,366,98.0,10.0,10.0,10.0,10.0,9.0,10.0,1,2,2,0,0,4.03,3.367295829986474,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,100.0,100.0,1,3.0,1,37.9727,23.73281,3,1.0,1.0,2.0,19.85761460761461,49.0,1,1125,1,90,308,93.0,10.0,10.0,10.0,10.0,10.0,10.0,1,2,2,0,0,3.47,3.8918202981106265,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,100.0,100.0,1,12.0,1,37.98507,23.72772,9,1.5,4.0,6.0,14.325369075369078,94.0,2,365,1,90,87,82.0,8.0,8.0,10.0,10.0,7.0,8.0,1,12,3,9,0,0.97,4.543294782270004,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,100.0,67.0,1,17.0,1,37.99832,23.739520000000002,2,1.5,1.0,1.0,22.146853146853147,22.0,2,1125,1,80,83,94.0,10.0,10.0,10.0,10.0,8.0,9.0,0,5,3,2,0,0.91,3.091042453358316,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,100.0,100.0,1,2.0,0,37.96327,23.71879,4,1.0,1.0,2.0,20.51379176379177,54.0,5,1125,1,81,557,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,2,2,0,0,6.08,3.9889840465642745,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,100.0,90.0,1,1.0,1,37.99733,23.71814,2,1.0,1.0,1.0,7.005827505827506,40.0,3,1000,1,90,376,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,1,0,0,5.32,3.6888794541139363,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,100.0,100.0,1,2.0,1,37.97712,23.74386,2,1.5,1.0,2.0,9.632867132867133,85.0,6,365,1,78,58,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,2,2,0,0,0.72,4.442651256490317,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,100.0,100.0,0,1.0,0,37.97889,23.74278,2,1.0,1.0,0.0,9.958624708624708,46.0,5,1125,1,29,14,90.0,9.0,10.0,10.0,10.0,10.0,9.0,0,1,1,0,0,0.17,3.828641396489095,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,100.0,100.0,1,5.0,1,37.98227,23.71172,2,1.0,1.0,1.0,11.260295260295264,65.0,4,1125,1,89,97,97.0,10.0,10.0,10.0,10.0,9.0,10.0,0,5,5,0,0,1.08,4.174387269895637,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,100.0,100.0,1,5.0,1,37.96804,23.70951,2,1.0,1.0,1.0,19.515928515928515,28.0,28,1125,1,89,8,100.0,10.0,10.0,10.0,10.0,10.0,9.0,0,5,5,0,0,0.12,3.332204510175204,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
103,100.0,100.0,1,2.0,1,37.98486,23.73911,2,1.0,1.0,1.0,15.238539238539238,51.0,2,365,1,83,14,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,1,0,0,0.74,3.9318256327243257,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,100.0,100.0,1,2.0,1,37.978359999999995,23.70879,6,2.0,2.0,3.0,19.8482905982906,59.0,2,30,1,0,30,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,1,0,0,1.52,4.07753744390572,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,100.0,100.0,0,3.0,1,37.97399,23.713829999999998,3,1.0,1.0,0.0,7.922494172494172,50.0,5,1125,1,90,13,89.0,9.0,9.0,9.0,9.0,10.0,9.0,0,1,1,0,0,0.15,3.912023005428146,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,100.0,94.0,1,2.0,1,37.989329999999995,23.73871,2,1.5,1.0,1.0,15.887140637140638,18.0,5,60,1,18,64,96.0,10.0,10.0,10.0,10.0,9.0,10.0,1,2,2,0,0,0.72,2.8903717578961645,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
